,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,-2.2604218456390957,2.0735408589650945,-2.648351341633434,0.6018564341157839,0.16197072989063122,0.14402317697475844,-0.5488654088195051,-0.6751323517085138,-0.27906966240736036,0.19005705676512413,0.17442999574426432,0.3560155735392762,-0.13568114241411758,-0.29933987484795527,-0.10972556321640323,1.0921903472937493,0.024693074072135356,-0.15506653732974843,-0.026440645494902278,0.3495606306086285
1,3.6605627235505684,4.708419450365191,0.4773966242516407,1.5591846698187528,-1.9507472150466565,2.2744244543202625,-0.6472178880346532,-1.5081742226886659,-0.22311604360078216,0.10633364446226724,0.9232536759149461,-0.09378730168079574,-0.3236163533959178,1.2389133129813483,0.48017777874434603,0.10228308290983057,1.294008273549159,-0.9386550726971297,0.41542727287395975,0.13401024159068273
2,-2.261343148738075,1.0803789231990581,0.23875748032632554,0.0806823024172506,-0.9814078093891255,-0.7959223804797684,0.6285684785717037,1.333982586572246,-0.6554997636871387,0.2817364407129842,-0.13294305604287543,-0.0013282242286196664,0.40580529107881613,0.8546660300866045,-0.6550914992836603,0.5395322777556715,0.3554344669804998,-0.021471334044462626,-0.003981354165176549,0.05142577397814587
3,2.4912431378923015,3.8082154144044615,1.1872200212786905,2.086024605710352,0.4509594105911495,0.6092560173607867,-0.7502493181840449,-0.9514065972872953,1.2972013040182768,0.24165196833288713,2.1213386654889215,0.2538098508994228,0.7826772159543187,0.7250171919948807,0.5399092521552863,-0.08544852800668397,0.8180389362252165,0.5321705240397254,-0.4976654473542513,-0.34671531870546934
4,-2.058307575811021,1.004990204724754,-0.05439391809497243,0.5340682696384114,-0.7392711180829042,-0.5105623518784492,0.9215889600801975,1.5573982303759852,-0.31569220146506694,0.389843654665022,0.09168896691822631,-0.10234668345786077,0.3988588293971664,0.6979542491570627,-0.6183378981579456,0.5076511471634069,0.6394554836573108,-0.45758216439293115,-0.19283304244977212,-0.01591028454740131
5,-1.7553122232347662,2.2564778535511136,-2.204374555888951,0.7122313923742264,-0.014508349680881816,0.28741572044212244,-0.5866292986217391,-0.8731429656323435,-0.026045894953963446,0.035726622304249785,0.7274408588018351,-0.10435666268614534,-0.13820984424449426,-0.22011897534757444,0.1461436722707132,1.3447388437982815,-0.5261628453936567,0.15730803328455856,0.7201758166009661,0.33091042228098
6,-2.4225566989272003,1.4682643783486657,-2.5270613895904006,0.06405764397427074,0.8225904281292241,0.32661760602655887,-0.9620285904642025,-0.4360723393236286,0.07119962155881573,0.28555100518166854,0.35367144762900965,0.26171924112541095,0.2584588631627152,0.14288780932753034,0.21668106464725306,0.7269873985558766,-0.0851575399818064,0.05749925340812742,0.46874343782684696,0.17329044757867032
7,-2.7344964266019494,1.8758104699312217,-2.2596027675315593,0.5734377096488588,0.011903651903723155,-0.2478712054016529,-0.47558056793561665,-0.36129079050014523,0.028995382848246532,-0.41333275016225623,0.05705152874857662,0.12765260298067266,-0.28183090739069294,-0.09063556960888061,0.029619035015824153,1.1002673708351414,0.6633836773343554,0.3442469274171948,0.23768604837442056,0.112909489405853
8,-2.3801247221326,1.6458879665999249,-2.993318396058168,0.5773880561767015,0.2974403446315669,-0.016234487084485445,-0.839304270793975,-0.2959935480288869,-0.4924012279853959,0.481359551756519,0.12660313570073933,-0.08413359114068168,0.275751483167213,0.29850591501821605,-0.08875714948098046,0.48541769958536357,-0.41855061138842564,-0.31159840835977953,0.08819162187143345,0.006893640467249831
9,3.670910690340458,4.050057991074128,-0.06921412121663238,1.5547376255648813,-2.2493000244012995,1.6141220340271552,-0.7293513468924651,-0.838137483911905,0.07898268629750091,0.07700260107606723,-0.4326525355785136,-0.0954486912683449,0.6356594735086674,0.20512335670902251,0.17320425917512092,0.3159269701467812,0.4283519394764538,0.40164664641688136,0.1117727519170447,-0.9034492612178606
10,3.6387698296129543,3.929601648636508,0.17537636280297325,1.5261681115553802,-2.8623987558716704,1.708914224043246,-0.46214308312515917,-0.8743700997306584,-0.2517640294042039,0.29649544147965096,-0.9299136242814313,0.08391894737237174,0.32062373930986254,-0.005307616424246036,0.20792569965591812,0.5773540730407728,0.4758588215956753,0.39428854320301243,-0.37753074186932684,-0.41572518971293954
11,-2.824174910415698,1.1282865479858717,-3.1062515720309416,-0.4807793032383,1.0632485678948564,0.6819195303307066,-0.9929761899635942,-0.30564922451738513,0.396318517803949,-0.3955599789720269,-0.21391008646839588,0.22950562969411245,-0.37897648796315614,-0.4985463201314541,0.15901514140331993,1.0732053099763872,0.26324862237843094,0.03725660398269664,0.1057549874119185,0.01796299871431036
12,-2.9851006571521674,0.5711731284132265,-2.456302544871883,-1.5631179474432955,1.2339957888510193,1.2798546610393702,-0.9737593920196503,0.12067801350063057,-0.25530394321225425,0.30009901114639265,-0.0693381732213583,0.16546721857730087,-0.040393626301292805,-0.007881127346626864,0.06272327886722068,0.011534616107818916,1.3448934483943193,0.2581722775237612,-0.3811998235851766,0.6726010240601905
13,-2.171038131419961,0.7739960204777606,0.23265652745609405,-0.3791505554056083,-0.5789544314000101,-0.7395477252838817,0.6648712524253713,1.4616456295341183,-0.3183231984411193,0.22993031724034702,-0.1606656067119144,-0.15862846705481304,0.5147238252177204,0.907796593092739,-0.6046224280171,0.46326253174464405,0.6104495682458647,0.2041583868110948,-0.05219162650799287,-0.17840996365638828
